id,formula,tc,origin,reason
Cu3Bi(SeO3)2O2Cl-MP-mp-505104.cif,Cu3Bi(SeO3)2O2Cl,0.0,new,typo: Cu oxidation 6.00
Cu3Bi(SeO3)2O2Br-MP-mp-628637.cif,Cu3Bi(SeO3)2O2Br,0.0,new,typo: Cu oxidation 6.00
Cu2(OH)3Br-MP-mp-1193617.cif,Cu2(OH)3Br,0.0,new,structure: parent of a different compound class (-10.5 anions/cation)
(Co0.2Cu0.2Mg0.2Ni0.2Zn0.2)O-MP-mp-1032645.cif,(Co0.2Cu0.2Mg0.2Ni0.2Zn0.2)O,0.0,new,structure: parent lacks the redox centre
Cu3Bi(TeO3)2O2Cl-MP-mp-572778.cif,Cu3Bi(TeO3)2O2Cl,0.0,new,typo: Cu oxidation 6.00
Cu0.73Ni0.27(HSeO3)2-MP-mp-24164.cif,Cu0.73Ni0.27(HSeO3)2,0.0,new,typo: Cu oxidation 18.44
Co1.7Cu0.3(OH)AsO4-MP-mp-1226214.cif,Co1.7Cu0.3(OH)AsO4,0.0,new,typo: Cu oxidation -3.67
Cu3(NaFeSb)O6-MP-mp-2741573.cif,Cu3(NaFeSb)O6,0.0,new,structure: parent lacks the redox centre; structure: parent of a different compound class (-1.2 anions/cation)
La0.7Ca0.3Mn0.98Cu0.02O3-MP-mp-1227500.cif,La0.7Ca0.3Mn0.98Cu0.02O3,0.0,new,typo: Cu oxidation 18.00; structure: parent lacks the redox centre
La0.7Ca0.3Mn0.96Cu0.04O3-MP-mp-1227500.cif,La0.7Ca0.3Mn0.96Cu0.04O3,0.0,new,typo: Cu oxidation 10.50; structure: parent lacks the redox centre
Bi1.5Sb1.5Cu0.5Mn0.5O7-MP-mp-1221942.cif,Bi1.5Sb1.5Cu0.5Mn0.5O7,0.0,new,typo: Cu oxidation 7.00; structure: parent lacks the redox centre
Co0.75Cu0.25Fe2O4-MP-mp-753222.cif,Co0.75Cu0.25Fe2O4,0.0,new,typo: Cu oxidation -1.00; structure: parent lacks the redox centre
Sr3Sb2CuO9-MP-mp-1517843.cif,Sr3Sb2CuO9,0.0,new,typo: Cu oxidation 6.00
Zn0.4Co0.45Cu0.15Ce0.1Fe1.9O4-MP-mp-1105352.cif,Zn0.4Co0.45Cu0.15Ce0.1Fe1.9O4,0.0,new,typo: Cu oxidation -1.00
La1.64Sr0.36Cu0.6Ru0.4O3.78-MP-icsd-41494.cif,La1.64Sr0.36Cu0.6Ru0.4O3.78,0.0,new,typo: Cu oxidation 0.53
In2Fe2CuO7-MP-mp-21094.cif,In2Fe2CuO7,0.0,new,structure: parent lacks the redox centre
In2Fe1.75Ga0.25CuO7-MP-mp-8098.cif,In2Fe1.75Ga0.25CuO7,0.0,new,structure: parent lacks the redox centre
In2Fe1.5Ga0.5CuO7-MP-mp-8098.cif,In2Fe1.5Ga0.5CuO7,0.0,new,structure: parent lacks the redox centre
In2Fe1.25Ga0.75CuO7-MP-mp-8098.cif,In2Fe1.25Ga0.75CuO7,0.0,new,structure: parent lacks the redox centre
In2Fe1Ga1CuO7-MP-mp-8098.cif,In2Fe1Ga1CuO7,0.0,new,structure: parent lacks the redox centre
In2Fe0.75Ga1.25CuO7-MP-mp-8098.cif,In2Fe0.75Ga1.25CuO7,0.0,new,structure: parent lacks the redox centre
In2Fe0.5Ga1.5CuO7-MP-mp-8098.cif,In2Fe0.5Ga1.5CuO7,0.0,new,structure: parent lacks the redox centre
In2Fe0.25Ga1.75CuO7-MP-mp-8098.cif,In2Fe0.25Ga1.75CuO7,0.0,new,structure: parent lacks the redox centre
In2Ga2CuO7-MP-mp-8098.cif,In2Ga2CuO7,0.0,new,structure: parent lacks the redox centre
Cs2Cu2Fe(PO4)3-MP-mp-20113.cif,Cs2Cu2Fe(PO4)3,0.0,new,structure: parent lacks the redox centre
CuFeBO4-MP-mp-19097.cif,CuFeBO4,0.0,new,structure: parent lacks the redox centre
Zn0.88Co0.05Cu0.07O-MP-mp-2133.cif,Zn0.88Co0.05Cu0.07O,0.0,new,structure: parent lacks the redox centre
Mg0.5Cd0.25Cu0.25Fe2O4-MP-mp-1222550.cif,Mg0.5Cd0.25Cu0.25Fe2O4,0.0,new,structure: parent lacks the redox centre
Mg0.5Cd0.25Cu0.25Fe1.9875La0.0125O4-MP-mp-1222550.cif,Mg0.5Cd0.25Cu0.25Fe1.9875La0.0125O4,0.0,new,structure: parent lacks the redox centre
Mg0.5Cd0.25Cu0.25Fe1.975La0.025O4-MP-mp-1222550.cif,Mg0.5Cd0.25Cu0.25Fe1.975La0.025O4,0.0,new,structure: parent lacks the redox centre
Cu1.4Ge0.4Fe1.2O4-MP-mp-22421.cif,Cu1.4Ge0.4Fe1.2O4,0.0,new,structure: parent lacks the redox centre
Cu1.4Ti0.4Fe1.2O4-MP-mp-1277107.cif,Cu1.4Ti0.4Fe1.2O4,0.0,new,structure: parent lacks the redox centre
Cu0.3Ni0.7Cr0.1Fe1.9O4-MP-mp-35596.cif,Cu0.3Ni0.7Cr0.1Fe1.9O4,0.0,new,structure: parent lacks the redox centre
Cu0.3Ni0.7Cr0.2Fe1.8O4-MP-mp-35596.cif,Cu0.3Ni0.7Cr0.2Fe1.8O4,0.0,new,structure: parent lacks the redox centre
In1.9Cu0.1O3-MP-mp-22598.cif,In1.9Cu0.1O3,0.0,new,structure: parent lacks the redox centre
Zn0.9995Cu0.0005O-MP-mp-2133.cif,Zn0.9995Cu0.0005O,0.0,new,structure: parent lacks the redox centre
Zn0.9795Cu0.0005Al0.02O-MP-mp-2133.cif,Zn0.9795Cu0.0005Al0.02O,0.0,new,typo: Cu oxidation -38.00; structure: parent lacks the redox centre
Zn0.98Cu0.02O-MP-mp-2133.cif,Zn0.98Cu0.02O,0.0,new,structure: parent lacks the redox centre
Zn0.96Cu0.02Al0.02O-MP-mp-2133.cif,Zn0.96Cu0.02Al0.02O,0.0,new,structure: parent lacks the redox centre
Zn0.95Cu0.05O-MP-mp-2133.cif,Zn0.95Cu0.05O,0.0,new,structure: parent lacks the redox centre
CuSe2O5-MP-mp-3199.cif,CuSe2O5,0.0,new,typo: Cu oxidation 14.00
Ni0.45Cu0.05Zn0.50Fe2O4-MP-mp-1215616.cif,Ni0.45Cu0.05Zn0.50Fe2O4,0.0,new,structure: parent lacks the redox centre
Ni0.40Cu0.10Zn0.50Fe2O4-MP-mp-1215616.cif,Ni0.40Cu0.10Zn0.50Fe2O4,0.0,new,structure: parent lacks the redox centre
Ni0.35Cu0.15Zn0.50Fe2O4-MP-mp-1215616.cif,Ni0.35Cu0.15Zn0.50Fe2O4,0.0,new,structure: parent lacks the redox centre
Ni0.30Cu0.20Zn0.50Fe2O4-MP-mp-757326.cif,Ni0.30Cu0.20Zn0.50Fe2O4,0.0,new,structure: parent lacks the redox centre
Ni0.25Cu0.25Zn0.50Fe2O4-MP-mp-757326.cif,Ni0.25Cu0.25Zn0.50Fe2O4,0.0,new,structure: parent lacks the redox centre
CaCu2.5Mn0.5Ti3.5Al0.5O12-MP-mp-1227706.cif,CaCu2.5Mn0.5Ti3.5Al0.5O12,0.0,new,structure: parent lacks the redox centre
CaCu2MnTi3AlO12-MP-mp-1227706.cif,CaCu2MnTi3AlO12,0.0,new,structure: parent lacks the redox centre
LaCu3Fe2Re2O12-MP-mp-1105546.cif,LaCu3Fe2Re2O12,0.0,new,typo: Cu oxidation 0.33
Cu2Mn0.96Ga0.04BO5-MP-mp-28943.cif,Cu2Mn0.96Ga0.04BO5,0.0,new,structure: parent lacks the redox centre
Cu2Mn0.89Ga0.11BO5-MP-mp-28943.cif,Cu2Mn0.89Ga0.11BO5,0.0,new,structure: parent lacks the redox centre
Cu2Mn0.83Ga0.17BO5-MP-mp-28943.cif,Cu2Mn0.83Ga0.17BO5,0.0,new,structure: parent lacks the redox centre
Cu2Mn0.75Ga0.25BO5-MP-mp-12209.cif,Cu2Mn0.75Ga0.25BO5,0.0,new,structure: parent lacks the redox centre
Cu3Mg2(OH)6Br2-MP-mp-24006.cif,Cu3Mg2(OH)6Br2,0.0,new,structure: parent lacks the redox centre; structure: parent of a different compound class (-23.2 anions/cation)
Cu(AlCo)O2-MP-mp-1045723.cif,Cu(AlCo)O2,0.0,new,typo: Cu oxidation -2.00
CaCu2.9Ti3.9Fe1.1O12-MP-mp-1200872.cif,CaCu2.9Ti3.9Fe1.1O12,0.0,new,structure: parent lacks the redox centre
CaCu2.7Ti3.7Fe1.3O12-MP-mp-1200872.cif,CaCu2.7Ti3.7Fe1.3O12,0.0,new,structure: parent lacks the redox centre
Cu0.125Sr0.875O-MP-mp-2472.cif,Cu0.125Sr0.875O,0.0,new,structure: parent lacks the redox centre
Cu3Lu(SeO3)2O2Cl-MP-mp-23096.cif,Cu3Lu(SeO3)2O2Cl,0.0,new,typo: Cu oxidation 6.00; structure: parent lacks the redox centre; structure: parent of a different compound class (-2.2 anions/cation)
Cu3Er(SeO3)2O2Cl-MP-mp-555517.cif,Cu3Er(SeO3)2O2Cl,0.0,new,typo: Cu oxidation 6.00
Cu3Ho(SeO3)2O2Cl-MP-mp-23587.cif,Cu3Ho(SeO3)2O2Cl,0.0,new,typo: Cu oxidation 6.00; structure: parent lacks the redox centre; structure: parent of a different compound class (-2.2 anions/cation)
Cu2CrBO5-MP-mp-19299.cif,Cu2CrBO5,0.0,new,structure: parent lacks the redox centre
(MgCoNiCuZn)O-MP-mp-1032645.cif,(MgCoNiCuZn)O,0.0,new,typo: Cu oxidation -7.00; structure: parent lacks the redox centre
(CuCl)LaNb2O-MP-mp-1198693.cif,(CuCl)LaNb2O,0.0,new,typo: Cu oxidation -10.00; structure: parent of a different compound class (-1.5 anions/cation)
Zn0.94Fe0.05Cu0.01O-MP-mp-2133.cif,Zn0.94Fe0.05Cu0.01O,0.0,new,typo: Cu oxidation -3.00; structure: parent lacks the redox centre
CaCu3Co2Re2O12-MP-mp-1043073.cif,CaCu3Co2Re2O12,0.0,new,typo: Cu oxidation 0.67
(Ni0.23Mn0.02Cu0.25Zn0.5)O(Fe2O3)0.98-MP-mp-757326.cif,(Ni0.23Mn0.02Cu0.25Zn0.5)O(Fe2O3)0.98,0.0,new,structure: parent lacks the redox centre
(Ni0.21Mn0.04Cu0.25Zn0.5)O(Fe2O3)0.98-MP-mp-757326.cif,(Ni0.21Mn0.04Cu0.25Zn0.5)O(Fe2O3)0.98,0.0,new,structure: parent lacks the redox centre
(Ni0.19Mn0.06Cu0.25Zn0.5)O(Fe2O3)0.98-MP-mp-757326.cif,(Ni0.19Mn0.06Cu0.25Zn0.5)O(Fe2O3)0.98,0.0,new,structure: parent lacks the redox centre
(Ni0.17Mn0.08Cu0.25Zn0.5)O(Fe2O3)0.98-MP-mp-757326.cif,(Ni0.17Mn0.08Cu0.25Zn0.5)O(Fe2O3)0.98,0.0,new,structure: parent lacks the redox centre
(Ni0.15Mn0.10Cu0.25Zn0.5)O(Fe2O3)0.98-MP-mp-757326.cif,(Ni0.15Mn0.10Cu0.25Zn0.5)O(Fe2O3)0.98,0.0,new,structure: parent lacks the redox centre
Ni0.94Co0.03Mn0.04Cu0.03Fe1.96O4-MP-mp-35596.cif,Ni0.94Co0.03Mn0.04Cu0.03Fe1.96O4,0.0,new,structure: parent lacks the redox centre
Ni0.25Cu0.30Zn0.45Dy0.0Fe2.0O4-MP-mp-1215616.cif,Ni0.25Cu0.30Zn0.45Dy0.0Fe2.0O4,0.0,new,structure: parent lacks the redox centre
Ni0.25Cu0.30Zn0.45Dy0.025Fe1.975O4-MP-mp-1215616.cif,Ni0.25Cu0.30Zn0.45Dy0.025Fe1.975O4,0.0,new,structure: parent lacks the redox centre
Ni0.25Cu0.30Zn0.45Dy0.05Fe1.95O4-MP-mp-1215616.cif,Ni0.25Cu0.30Zn0.45Dy0.05Fe1.95O4,0.0,new,structure: parent lacks the redox centre
Ni0.25Cu0.30Zn0.45Dy0.075Fe1.925O4-MP-mp-1215616.cif,Ni0.25Cu0.30Zn0.45Dy0.075Fe1.925O4,0.0,new,structure: parent lacks the redox centre
Ni0.25Cu0.30Zn0.45Dy0.1Fe1.9O4-MP-mp-1215616.cif,Ni0.25Cu0.30Zn0.45Dy0.1Fe1.9O4,0.0,new,structure: parent lacks the redox centre
Ni0.25Cu0.30Zn0.45Dy0.125Fe1.875O4-MP-mp-1215616.cif,Ni0.25Cu0.30Zn0.45Dy0.125Fe1.875O4,0.0,new,structure: parent lacks the redox centre
KCu7(TeO4)(SO4)5Cl-MP-mp-653840.cif,KCu7(TeO4)(SO4)5Cl,0.0,new,typo: Cu oxidation 8.57
Cu3Bi(SeO3)2O2I-MP-mp-669425.cif,Cu3Bi(SeO3)2O2I,0.0,new,typo: Cu oxidation 6.00
